application_id,listing_id,user_id,applied_date,status,source
15290,3,5544,2024-11-06 17:36:46,viewed,Trade Me
15291,4,5859,2023-08-09 06:45:10,viewed,Trade Me
15292,4,4039,2024-05-20 16:25:45,shortlisted,Direct
15293,3,1482,2026-06-13 22:40:18,viewed,Trade Me
15294,2,560,2024-09-25 04:54:06,viewed,Direct
15295,2,6495,2024-04-16 06:10:08,rejected,Trade Me
15296,4,4809,2025-02-03 13:13:23,submitted,Trade Me
15297,3,204,2023-10-25 16:56:12,viewed,Direct
15298,2,3258,2025-08-18 03:52:25,viewed,Trade Me
15299,5,1160,2024-09-10 19:09:22,submitted,Trade Me
15300,3,4119,2024-03-28 15:48:41,shortlisted,Trade Me
15301,16,5730,2026-01-04 11:53:57,viewed,Direct
15302,2,6031,2026-03-02 02:45:10,submitted,Direct
15303,2,119,2025-06-12 10:22:24,viewed,Trade Me
15304,3,6570,2026-05-04 04:08:57,shortlisted,Trade Me
15305,2,2207,2025-11-25 18:45:59,viewed,Trade Me
15306,36,734,2026-06-27 03:34:01,rejected,Direct
15307,2,5369,2025-12-24 16:06:26,submitted,Direct
15308,2,5615,2024-10-14 22:44:20,rejected,Trade Me
15309,10,3319,2024-07-18 03:25:52,shortlisted,Trade Me
15310,2,771,2025-02-04 19:04:47,rejected,Trade Me
15311,2,2544,2024-11-24 02:52:36,submitted,Trade Me
15312,2,1871,2026-05-28 17:11:07,submitted,Referral
15313,2,2662,2025-07-07 03:33:21,viewed,Trade Me
15314,2,4633,2026-08-16 22:22:45,rejected,Trade Me
15315,2,6061,2024-05-08 00:52:43,rejected,Trade Me
15316,2,836,2026-03-08 03:17:09,submitted,Trade Me
15317,4,97,2026-03-16 22:48:41,submitted,Trade Me
15318,4,4276,2025-10-25 02:43:29,viewed,Trade Me
15319,2,1521,2025-03-31 06:45:31,viewed,Direct
15320,2,4002,2025-11-06 03:33:10,submitted,Trade Me
15321,8,6661,2024-08-27 03:32:11,submitted,Trade Me
15322,5,2920,2024-01-29 11:24:02,submitted,Trade Me
15323,2,81,2025-07-22 13:56:14,viewed,Direct
15324,3,2856,2026-07-09 22:18:15,shortlisted,Direct
15325,2,4085,2025-03-06 10:50:03,viewed,Trade Me
15326,3,3182,2026-03-23 22:05:38,submitted,Trade Me
15327,3,4379,2025-09-10 12:09:46,shortlisted,Trade Me
15328,2,1069,2025-02-02 12:55:32,viewed,Trade Me
15329,4,206,2025-04-02 05:54:50,shortlisted,Direct
15330,2,2637,2025-09-24 10:01:08,viewed,Trade Me
15331,3,4779,2024-02-25 06:11:10,shortlisted,Trade Me
15332,2,3480,2026-05-07 04:04:41,submitted,Trade Me
15333,2,5464,2026-01-30 20:14:44,submitted,Direct
15334,2,3665,2024-02-23 17:53:57,rejected,Direct
15335,2,3301,2026-05-12 23:25:35,shortlisted,Trade Me
15336,4,6072,2025-12-28 19:10:13,viewed,Trade Me
15337,3,6167,2025-05-26 23:14:36,submitted,Trade Me
15338,23,4130,2025-04-07 08:53:42,shortlisted,Trade Me
15339,4,3170,2024-09-23 16:45:48,viewed,Direct
15340,4,1657,2026-05-10 09:07:29,viewed,Trade Me
15341,2,1786,2024-10-11 14:43:07,rejected,Direct
15342,3,489,2025-02-08 21:57:13,viewed,Trade Me
15343,2,5336,2024-07-22 13:26:21,shortlisted,Direct
15344,13,6718,2024-03-13 16:16:20,shortlisted,Trade Me
15345,2,188,2024-07-28 18:47:28,submitted,Direct
15346,4,1699,2025-12-16 00:37:05,submitted,Trade Me
15347,2,5226,2024-02-12 16:42:14,rejected,Trade Me
15348,2,6752,2023-12-26 04:23:43,viewed,Trade Me
15349,5,4051,2023-12-06 01:25:24,viewed,Trade Me
15350,3,3713,2025-07-18 15:14:06,submitted,Trade Me
15351,2,237,2024-01-07 16:20:29,viewed,Trade Me
15352,24,3483,2024-06-09 10:48:26,viewed,Trade Me
15353,2,2762,2024-05-05 19:11:03,viewed,Trade Me
15354,2,3290,2024-08-04 23:11:53,submitted,Trade Me
15355,2,3485,2024-05-31 11:23:49,rejected,Trade Me
15356,2,4801,2025-09-08 11:37:32,shortlisted,Trade Me
15357,18,81,2024-10-18 08:14:21,viewed,Trade Me
15358,4,4902,2024-10-16 16:43:34,submitted,Direct
15359,2,2731,2024-03-18 16:28:36,submitted,Direct
15360,2,1136,2026-02-08 20:23:34,rejected,Trade Me
15361,2,272,2023-08-07 03:21:08,submitted,Direct
15362,3,738,2026-05-14 08:05:33,shortlisted,Trade Me
15363,6,6614,2024-09-18 09:44:43,shortlisted,Trade Me
15364,2,4725,2024-11-10 21:53:02,rejected,Referral
15365,2,5071,2026-04-21 06:07:40,viewed,Direct
15366,7,71,2026-02-27 06:36:32,viewed,Direct
15367,3,1665,2023-08-27 07:15:04,viewed,Trade Me
15368,2,2659,2026-08-23 02:14:13,shortlisted,Trade Me
15369,3,4966,2026-01-09 15:44:20,submitted,Referral
15370,3,3847,2024-10-26 17:48:01,rejected,Trade Me
15371,2,2454,2025-01-27 02:16:48,shortlisted,Trade Me
15372,16,518,2025-11-07 11:26:32,viewed,Referral
15373,2,3753,2025-06-14 19:05:39,rejected,Trade Me
15374,10,6968,2023-10-21 16:21:41,submitted,Direct
15375,3,901,2024-05-08 09:02:26,submitted,Direct
15376,2,3071,2026-08-04 11:09:51,viewed,Referral
15377,2,236,2024-01-09 06:36:48,viewed,Trade Me
15378,2,3327,2024-11-14 17:05:44,shortlisted,Trade Me
15379,11,3685,2023-11-04 20:42:34,viewed,Trade Me
15380,2,2561,2025-04-30 08:08:47,rejected,Referral
15381,4,256,2024-06-04 05:22:54,submitted,Trade Me
15382,2,6878,2024-10-21 01:09:03,rejected,Trade Me
15383,5,3379,2024-04-11 23:18:15,rejected,Referral
15384,4,4844,2026-05-25 05:45:50,viewed,Direct
15385,6,6985,2024-01-17 12:04:13,submitted,Trade Me
15386,2,2584,2024-07-26 18:48:54,viewed,Direct
15387,2,275,2024-08-02 07:11:13,viewed,Direct
15388,2,1384,2025-06-23 00:02:52,submitted,Direct
15389,3,2073,2024-09-17 11:26:47,viewed,Trade Me
15390,3,4512,2024-04-05 21:33:15,submitted,Trade Me
15391,2,3392,2026-02-26 01:49:59,submitted,Trade Me
15392,11,834,2024-03-30 10:55:48,submitted,Direct
15393,3,4129,2025-02-11 18:20:08,viewed,Trade Me
15394,3,4023,2024-12-23 05:00:43,rejected,Direct
15395,4,1060,2024-04-05 12:06:36,rejected,Trade Me
15396,2,4295,2026-05-22 09:42:22,submitted,Trade Me
15397,10,3472,2024-01-02 10:36:01,submitted,Trade Me
15398,2,1254,2023-10-11 19:29:42,submitted,Trade Me
15399,2,460,2023-10-22 10:59:45,viewed,Direct
15400,2,3165,2024-11-04 08:43:57,rejected,Referral
15401,2,6213,2024-08-23 06:56:13,rejected,Trade Me
15402,2,1745,2026-04-19 18:54:09,submitted,Trade Me
15403,3,428,2025-06-26 15:01:55,submitted,Direct
15404,3,5149,2023-10-03 00:43:02,shortlisted,Trade Me
15405,3,4107,2026-07-23 17:30:09,submitted,Trade Me
15406,3,6996,2023-11-19 16:00:21,shortlisted,Trade Me
15407,14,6061,2026-04-07 04:58:33,submitted,Trade Me
15408,3,6058,2025-05-01 15:32:14,rejected,Trade Me
15409,3,4355,2025-06-24 00:46:31,rejected,Referral
15410,2,2641,2023-10-26 03:36:48,viewed,Trade Me
15411,3,1429,2026-06-05 13:25:31,submitted,Referral
15412,2,6774,2024-10-15 00:14:06,viewed,Trade Me
15413,2,1064,2024-02-28 02:44:26,viewed,Trade Me
15414,2,2951,2025-02-28 11:11:17,submitted,Trade Me
15415,4,2693,2025-01-11 04:56:22,viewed,Trade Me
15416,2,1392,2024-09-09 16:11:12,rejected,Referral
15417,2,6490,2025-02-18 04:04:33,viewed,Trade Me
15418,2,4061,2025-03-31 06:43:01,submitted,Direct
15419,3,425,2026-08-09 00:53:05,viewed,Trade Me
15420,2,1722,2024-02-04 18:16:01,rejected,Trade Me
15421,3,1919,2026-07-19 04:07:04,submitted,Direct
15422,2,5718,2026-05-30 17:28:53,rejected,Direct
15423,2,3806,2025-10-23 05:41:43,shortlisted,Trade Me
15424,3,683,2024-03-04 03:06:05,submitted,Direct
15425,2,1869,2025-11-09 01:14:10,shortlisted,Trade Me
15426,9,6020,2026-06-18 06:18:44,rejected,Direct
15427,3,3989,2024-12-13 13:32:17,rejected,Trade Me
15428,2,4486,2023-08-01 12:55:37,submitted,Trade Me
15429,2,4047,2026-03-26 23:43:30,rejected,Trade Me
15430,7,6024,2026-06-11 05:46:16,submitted,Trade Me
15431,2,3342,2023-09-05 07:00:38,submitted,Trade Me
15432,3,4617,2024-06-17 09:21:30,shortlisted,Trade Me
15433,2,3594,2023-09-02 15:58:13,rejected,Trade Me
15434,6,350,2024-04-16 02:35:00,submitted,Trade Me
15435,11,4585,2024-08-20 16:43:12,viewed,Trade Me
15436,2,4767,2023-11-25 14:14:00,submitted,Direct
15437,2,331,2026-03-04 14:08:04,viewed,Trade Me
15438,2,262,2026-01-07 13:39:43,viewed,Direct
15439,5,3877,2025-06-28 07:13:28,viewed,Direct
15440,2,5905,2025-10-01 03:41:42,submitted,Trade Me
15441,2,1882,2025-01-10 16:58:41,rejected,Direct
15442,3,4254,2025-04-11 02:24:51,submitted,Direct
15443,2,5111,2026-05-27 10:46:10,rejected,Trade Me
15444,4,4439,2025-02-22 12:17:36,viewed,Referral
15445,2,2739,2024-04-08 20:23:31,viewed,Trade Me
15446,2,3028,2023-09-17 01:50:08,viewed,Trade Me
15447,2,2632,2024-12-27 06:15:22,rejected,Trade Me
15448,2,4999,2024-10-11 05:28:58,submitted,Trade Me
15449,2,5074,2025-03-28 22:44:50,viewed,Direct
15450,3,4765,2023-09-30 01:58:37,shortlisted,Trade Me
15451,3,4506,2025-08-12 14:13:05,viewed,Referral
15452,2,3860,2025-10-18 22:19:04,submitted,Direct
15453,5,3193,2024-03-05 03:07:01,viewed,Trade Me
15454,2,4333,2025-06-02 12:57:06,submitted,Referral
15455,2,5520,2025-04-01 09:12:55,submitted,Direct
15456,3,3042,2024-10-24 01:46:10,shortlisted,Trade Me
15457,2,1047,2025-02-09 08:42:20,rejected,Trade Me
15458,3,2864,2025-02-13 18:01:44,viewed,Trade Me
15459,2,4730,2023-10-13 05:52:25,rejected,Trade Me
15460,2,6463,2025-11-27 16:55:09,rejected,Trade Me
15461,3,6830,2024-05-31 06:16:06,submitted,Trade Me
15462,2,2635,2026-03-04 11:43:04,submitted,Trade Me
15463,2,6703,2023-12-06 03:31:17,viewed,Trade Me
15464,2,6191,2024-10-27 22:10:07,submitted,Referral
15465,2,5474,2024-04-07 00:35:27,rejected,Direct
15466,2,1902,2024-12-09 15:25:45,viewed,Trade Me
15467,2,3080,2024-05-28 10:43:33,submitted,Trade Me
15468,4,689,2023-10-21 08:39:55,rejected,Trade Me
15469,8,6916,2024-06-24 16:51:01,viewed,Trade Me
15470,27,1529,2025-08-04 20:35:13,rejected,Trade Me
15471,11,6022,2024-04-06 02:21:58,rejected,Trade Me
15472,2,1357,2026-05-12 23:25:56,viewed,Trade Me
15473,2,1892,2024-10-15 08:02:50,viewed,Trade Me
15474,2,4977,2023-12-09 09:45:30,submitted,Trade Me
15475,2,1692,2024-10-01 09:27:40,viewed,Trade Me
15476,2,902,2024-04-15 08:34:51,rejected,Trade Me
15477,2,4252,2026-04-21 18:38:51,rejected,Trade Me
15478,2,2874,2023-10-23 06:06:06,rejected,Trade Me
15479,6,4902,2024-08-16 15:42:43,viewed,Trade Me
15480,3,1912,2026-08-05 18:33:10,viewed,Direct
15481,3,3699,2025-11-13 16:03:36,submitted,Referral
15482,2,3669,2025-12-25 18:18:12,viewed,Trade Me
15483,2,956,2026-03-20 00:12:11,rejected,Referral
15484,2,4111,2026-05-16 01:50:41,shortlisted,Trade Me
15485,18,6987,2024-11-13 16:52:14,rejected,Direct
15486,2,4917,2024-05-09 15:11:27,submitted,Direct
15487,3,2592,2025-12-27 10:31:25,viewed,Trade Me
15488,2,4091,2026-02-18 05:22:28,submitted,Trade Me
15489,6,6652,2025-07-10 05:46:10,viewed,Direct
15490,2,2671,2025-11-04 15:53:24,rejected,Trade Me
15491,3,6614,2025-07-14 13:14:01,shortlisted,Direct
15492,2,894,2025-03-18 05:49:10,viewed,Trade Me
15493,3,2749,2025-03-12 11:50:47,viewed,Trade Me
15494,2,4322,2023-10-16 11:56:06,rejected,Trade Me
15495,4,4920,2024-11-12 01:07:33,submitted,Trade Me
15496,34,273,2026-02-22 05:02:09,viewed,Direct
15497,3,4819,2026-06-30 16:22:00,shortlisted,Trade Me
15498,3,3985,2023-10-21 19:35:02,viewed,Trade Me
15499,2,448,2023-10-16 04:56:04,submitted,Direct
15500,2,4819,2023-09-06 08:23:08,submitted,Trade Me
15501,2,6172,2025-08-15 01:57:13,rejected,Trade Me
15502,4,3883,2025-01-15 11:56:09,viewed,Trade Me
15503,2,6171,2024-09-01 12:52:30,rejected,Trade Me
15504,36,6792,2025-03-30 02:15:08,shortlisted,Direct
15505,2,5734,2025-03-14 04:01:57,viewed,Trade Me
15506,2,3782,2024-09-16 21:22:38,viewed,Trade Me
15507,2,43,2026-01-03 20:49:09,rejected,Trade Me
15508,2,2244,2024-02-01 01:36:58,viewed,Referral
15509,40,3972,2026-07-03 22:12:15,rejected,Trade Me
15510,2,2886,2024-12-18 23:04:41,submitted,Trade Me
15511,3,2501,2025-02-21 00:56:53,rejected,Trade Me
15512,16,4608,2023-11-12 09:20:49,viewed,Trade Me
15513,5,5053,2024-12-26 12:09:52,viewed,Direct
15514,5,5849,2024-09-24 14:30:27,submitted,Trade Me
15515,3,1273,2024-06-29 00:13:32,submitted,Direct
15516,30,6232,2026-06-21 14:25:49,viewed,Trade Me
15517,9,3801,2026-01-23 13:13:46,rejected,Trade Me
15518,3,6386,2025-12-17 22:06:08,viewed,Direct
15519,2,2666,2026-06-16 03:02:03,submitted,Trade Me
15520,4,2747,2024-04-12 19:03:00,submitted,Trade Me
15521,2,6173,2023-11-27 08:55:31,shortlisted,Trade Me
15522,2,4489,2024-10-30 02:09:08,viewed,Trade Me
15523,2,4549,2025-02-22 08:41:35,viewed,Trade Me
15524,2,5576,2026-02-24 03:55:31,rejected,Referral
15525,3,1509,2023-09-30 04:48:35,viewed,Trade Me
15526,2,387,2025-10-29 12:26:54,viewed,Trade Me
15527,2,439,2025-07-16 01:59:16,viewed,Trade Me
15528,2,1503,2026-03-24 15:27:51,rejected,Trade Me
15529,2,6398,2025-09-26 22:40:09,viewed,Trade Me
15530,3,6697,2025-09-26 11:34:34,rejected,Direct
15531,3,2882,2023-09-10 04:30:15,viewed,Referral
15532,55,4898,2024-03-10 13:59:05,viewed,Trade Me
15533,8,3925,2025-01-02 05:15:10,rejected,Trade Me
15534,2,197,2025-12-05 07:53:09,submitted,Trade Me
15535,5,2441,2024-07-23 08:40:56,submitted,Trade Me
15536,3,4899,2024-11-10 01:34:30,rejected,Trade Me
15537,2,3998,2024-03-20 17:05:58,shortlisted,Trade Me
15538,4,5691,2024-07-25 09:46:23,shortlisted,Trade Me
15539,2,6634,2024-05-28 05:27:01,rejected,Direct
15540,5,3287,2024-07-22 00:28:05,viewed,Trade Me
15541,2,3944,2023-10-02 21:24:16,viewed,Direct
15542,67,4024,2025-07-11 09:41:56,submitted,Direct
15543,7,5826,2025-03-01 18:32:43,viewed,Trade Me
15544,9,200,2023-11-12 04:43:25,rejected,Trade Me
15545,3,1809,2024-06-01 05:51:12,shortlisted,Trade Me
15546,3,4754,2025-10-06 00:57:01,viewed,Trade Me
15547,2,2382,2025-01-04 02:08:02,submitted,Trade Me
15548,3,4347,2023-08-28 07:03:34,viewed,Trade Me
15549,2,2775,2025-01-06 23:30:12,submitted,Trade Me
15550,6,1042,2026-08-06 12:24:00,rejected,Referral
15551,2,1728,2026-06-18 16:33:00,shortlisted,Trade Me
15552,2,3242,2024-04-04 22:06:17,rejected,Referral
15553,2,6936,2025-11-13 14:29:59,shortlisted,Referral
15554,56,4364,2026-06-28 01:41:31,submitted,Trade Me
15555,13,2101,2024-02-13 14:32:13,viewed,Referral
15556,5,3007,2025-05-26 20:03:16,submitted,Referral
15557,6,4854,2026-08-12 14:04:44,submitted,Referral
15558,5,3032,2026-05-31 23:48:45,shortlisted,Referral
15559,2,6197,2023-10-24 15:48:44,viewed,Trade Me
15560,2,6864,2024-09-28 23:46:29,rejected,Trade Me
15561,2,2245,2025-09-04 23:47:43,shortlisted,Trade Me
15562,2,1465,2024-01-19 20:23:08,submitted,Trade Me
15563,2,5717,2025-02-24 20:48:29,submitted,Direct
15564,2,1898,2025-08-28 16:26:10,rejected,Trade Me
15565,2,5827,2024-05-22 02:02:47,submitted,Trade Me
15566,3,885,2026-02-14 16:04:07,submitted,Trade Me
15567,2,4835,2025-04-22 00:45:58,shortlisted,Trade Me
15568,2,3160,2025-10-16 11:07:08,shortlisted,Trade Me
15569,5,1933,2024-07-07 04:06:31,submitted,Trade Me
15570,2,5442,2025-06-10 03:08:00,viewed,Direct
15571,2,6039,2025-12-28 22:01:30,viewed,Referral
15572,2,3602,2024-08-09 18:24:29,submitted,Direct
15573,3,2753,2025-09-17 04:20:39,rejected,Trade Me
15574,2,1615,2026-03-26 22:50:32,viewed,Trade Me
15575,2,4822,2024-11-23 19:11:46,viewed,Direct
15576,2,4304,2026-02-13 08:38:34,submitted,Trade Me
15577,2,1565,2026-06-18 16:54:57,submitted,Trade Me
15578,2,2632,2026-06-12 17:49:09,viewed,Direct
15579,5,4941,2024-11-08 05:45:02,submitted,Trade Me
15580,2,2208,2024-04-21 11:39:18,viewed,Direct
15581,2,5547,2025-04-08 14:39:40,viewed,Trade Me
15582,4,2996,2023-10-07 11:03:55,viewed,Direct
15583,2,3195,2023-10-14 17:22:33,viewed,Direct
15584,5,4429,2026-04-06 09:57:03,viewed,Direct
15585,8,3870,2024-08-12 22:34:13,submitted,Trade Me
15586,2,132,2023-12-21 10:46:27,viewed,Trade Me
15587,3,668,2025-02-04 02:35:50,shortlisted,Trade Me
15588,11,5747,2024-07-31 10:26:59,shortlisted,Referral
15589,3,6628,2024-06-19 03:04:44,rejected,Trade Me
15590,2,4584,2023-10-08 11:24:27,viewed,Direct
15591,9,1867,2025-11-12 15:00:35,viewed,Trade Me
15592,14,179,2024-11-18 04:25:24,rejected,Trade Me
15593,2,1928,2026-02-13 09:06:29,submitted,Trade Me
15594,2,865,2025-09-21 18:08:07,submitted,Trade Me
15595,2,5263,2024-10-24 03:34:36,viewed,Trade Me
15596,2,5585,2026-01-28 12:57:05,submitted,Referral
15597,9,4103,2026-06-23 22:55:55,shortlisted,Direct
15598,3,4600,2026-06-02 23:47:01,submitted,Referral
15599,28,5804,2023-09-30 11:58:15,shortlisted,Trade Me
15600,2,836,2025-06-27 02:41:30,viewed,Trade Me
15601,2,2612,2025-05-02 18:44:46,submitted,Direct
15602,6,3166,2026-07-10 00:37:47,viewed,Trade Me
15603,2,1321,2025-09-12 01:28:28,viewed,Referral
15604,2,6180,2023-09-04 07:26:04,shortlisted,Trade Me
15605,2,5089,2026-05-12 09:03:40,rejected,Referral
15606,3,4383,2024-05-12 11:21:39,shortlisted,Direct
15607,2,4722,2024-04-15 03:38:36,submitted,Trade Me
15608,6,555,2026-08-07 13:46:39,rejected,Trade Me
15609,3,6763,2024-04-05 04:08:11,shortlisted,Trade Me
15610,4,1324,2023-08-25 03:28:35,submitted,Trade Me
15611,6,5307,2023-10-03 09:13:09,shortlisted,Direct
15612,2,2296,2024-11-24 11:49:39,viewed,Trade Me
15613,2,5252,2025-08-02 05:43:30,viewed,Trade Me
15614,4,6437,2023-09-29 12:50:11,shortlisted,Direct
15615,2,2324,2023-08-26 02:43:17,submitted,Trade Me
15616,2,4141,2024-12-26 16:04:22,shortlisted,Trade Me
15617,2,889,2023-12-16 11:54:18,viewed,Trade Me
15618,2,5012,2025-02-07 19:21:51,viewed,Trade Me
15619,2,2722,2026-08-13 07:17:36,submitted,Trade Me
15620,2,5263,2025-01-11 22:29:33,rejected,Trade Me
15621,2,324,2025-08-29 16:51:05,rejected,Trade Me
15622,2,3957,2026-03-13 23:06:53,viewed,Referral
15623,5,2044,2024-11-17 04:59:34,submitted,Trade Me
15624,2,2243,2023-08-24 21:24:09,shortlisted,Trade Me
15625,9,3626,2026-04-16 14:34:43,viewed,Trade Me
15626,2,839,2025-03-11 12:13:20,shortlisted,Trade Me
15627,5,5541,2024-05-25 07:01:51,viewed,Trade Me
15628,6,6863,2025-12-21 18:55:03,submitted,Trade Me
15629,8,743,2024-06-04 15:49:18,viewed,Referral
15630,3,1591,2024-02-06 09:12:33,viewed,Trade Me
15631,2,4311,2026-01-09 23:05:11,submitted,Trade Me
15632,2,4087,2024-06-29 09:46:54,shortlisted,Trade Me
15633,2,1871,2024-09-24 05:20:46,submitted,Trade Me
15634,2,6567,2025-04-22 19:10:01,submitted,Direct
15635,2,3077,2023-12-18 09:28:40,shortlisted,Direct
15636,3,2323,2024-12-26 12:02:44,submitted,Trade Me
15637,2,5785,2024-10-23 11:05:51,viewed,Trade Me
15638,4,3777,2023-11-21 12:44:03,submitted,Referral
15639,10,5294,2026-01-21 13:35:31,viewed,Trade Me
15640,3,1015,2023-11-02 03:43:33,submitted,Direct
15641,24,387,2023-08-10 19:29:22,rejected,Direct
15642,5,195,2026-03-05 11:56:44,viewed,Direct
15643,2,4007,2025-01-16 12:31:05,rejected,Trade Me
15644,7,5691,2024-04-15 05:54:56,submitted,Trade Me
15645,2,6710,2023-08-04 04:59:39,viewed,Trade Me
15646,2,1722,2024-12-15 03:18:01,rejected,Direct
15647,3,3050,2023-09-22 06:10:45,rejected,Trade Me
15648,3,6721,2025-07-24 03:29:25,rejected,Trade Me
15649,2,5699,2026-02-25 01:37:07,viewed,Trade Me
15650,3,1825,2024-02-14 08:09:45,rejected,Direct
15651,2,3440,2024-12-20 21:58:52,submitted,Referral
15652,2,654,2025-01-23 12:51:09,viewed,Trade Me
15653,2,3622,2026-08-17 23:32:50,shortlisted,Trade Me
15654,19,6224,2023-08-19 16:53:06,viewed,Trade Me
15655,2,6092,2023-08-27 03:10:54,submitted,Trade Me
15656,8,6335,2024-11-01 22:57:03,viewed,Trade Me
15657,10,6022,2025-07-18 14:57:16,submitted,Trade Me
15658,2,6676,2025-01-13 19:32:32,rejected,Direct
15659,2,291,2024-12-20 15:15:29,submitted,Trade Me
15660,2,2397,2024-05-26 18:55:09,rejected,Trade Me
15661,2,6411,2024-07-05 07:22:00,rejected,Trade Me
15662,3,5787,2024-05-29 05:05:22,submitted,Trade Me
15663,3,292,2024-06-08 23:01:19,rejected,Trade Me
15664,36,5068,2023-11-18 16:29:41,shortlisted,Trade Me
15665,4,5605,2026-03-31 17:33:57,submitted,Trade Me
15666,2,1688,2026-07-30 09:36:56,viewed,Trade Me
15667,2,182,2023-11-12 10:23:54,viewed,Trade Me
15668,4,3196,2026-04-02 18:02:41,submitted,Direct
15669,3,5414,2024-06-19 04:05:46,submitted,Trade Me
15670,2,5017,2025-05-04 17:26:23,rejected,Trade Me
15671,2,1483,2023-09-09 09:30:56,viewed,Referral
15672,2,1967,2024-10-20 19:09:34,rejected,Trade Me
15673,112,1459,2023-11-22 19:57:56,shortlisted,Trade Me
15674,2,6883,2025-05-18 10:41:14,viewed,Trade Me
15675,7,4557,2026-07-27 18:59:58,rejected,Direct
15676,5,4512,2024-06-26 12:03:55,shortlisted,Direct
15677,2,1932,2026-05-19 16:14:38,submitted,Trade Me
15678,17,2627,2023-09-27 23:38:26,rejected,Trade Me
15679,2,682,2024-07-10 16:41:36,viewed,Trade Me
15680,3,4301,2023-08-14 01:54:50,rejected,Trade Me
15681,2,4961,2023-11-03 20:39:07,viewed,Trade Me
15682,14,2932,2025-11-29 06:16:11,viewed,Trade Me
15683,2,4523,2025-04-13 10:39:10,viewed,Trade Me
15684,2,6617,2023-10-14 16:36:06,submitted,Direct
15685,29,2500,2023-11-20 12:02:46,rejected,Direct
15686,2,6343,2025-12-22 19:58:26,rejected,Trade Me
15687,2,2496,2026-02-21 09:08:56,submitted,Trade Me
15688,3,3370,2024-07-07 18:57:41,submitted,Trade Me
15689,3,5581,2025-09-13 14:43:57,rejected,Trade Me
15690,2,762,2024-07-06 11:31:08,submitted,Trade Me
15691,3,839,2023-11-18 21:19:53,rejected,Trade Me
15692,3,3510,2026-07-13 07:18:50,viewed,Trade Me
15693,4,111,2025-03-24 11:19:01,viewed,Trade Me
15694,6,1578,2026-05-02 22:11:46,submitted,Trade Me
15695,3,2967,2025-02-02 15:07:41,viewed,Trade Me
15696,5,3243,2026-07-11 22:16:13,viewed,Trade Me
15697,3,820,2024-09-21 17:02:48,rejected,Direct
15698,2,3654,2025-05-12 01:42:03,rejected,Trade Me
15699,4,2700,2024-08-13 15:57:40,viewed,Trade Me
15700,2,2486,2025-07-10 15:16:25,viewed,Trade Me
15701,2,5909,2026-04-04 15:05:58,viewed,Trade Me
15702,2,3932,2025-02-19 05:15:01,viewed,Trade Me
15703,2,1713,2026-07-16 13:06:21,submitted,Trade Me
15704,2,3745,2024-01-16 08:12:58,viewed,Trade Me
15705,3,2435,2025-08-27 17:43:17,submitted,Trade Me
15706,7,6520,2024-11-22 12:39:30,viewed,Trade Me
15707,5,1804,2024-10-21 13:33:17,viewed,Referral
15708,2,1860,2023-12-18 21:46:54,submitted,Trade Me
15709,2,136,2024-01-08 17:01:58,rejected,Trade Me
15710,4,1509,2023-10-12 21:21:55,submitted,Trade Me
15711,3,1508,2024-08-11 21:49:12,submitted,Direct
15712,3,1918,2023-09-07 03:01:17,viewed,Trade Me
15713,3,2831,2024-09-20 15:46:02,viewed,Trade Me
15714,5,1049,2025-07-06 01:23:10,rejected,Trade Me
15715,2,1665,2025-12-30 01:58:12,submitted,Trade Me
15716,2,4710,2025-02-25 06:58:11,rejected,Trade Me
15717,2,5293,2026-03-29 00:34:50,rejected,Trade Me
15718,4,4057,2025-02-12 01:15:11,rejected,Trade Me
15719,2,508,2026-06-07 15:07:00,rejected,Trade Me
15720,2,777,2025-08-08 00:43:12,viewed,Direct
15721,2,2281,2024-01-27 21:04:28,viewed,Trade Me
15722,4,560,2026-08-04 23:50:54,viewed,Trade Me
15723,3,6672,2024-09-08 18:15:30,submitted,Trade Me
15724,2,5269,2023-09-05 20:43:38,shortlisted,Trade Me
15725,4,3252,2025-10-02 10:06:33,submitted,Direct
15726,7,6952,2023-10-05 15:10:26,viewed,Trade Me
15727,7,6186,2026-03-21 10:45:51,viewed,Trade Me
15728,2,5350,2024-06-16 14:16:55,submitted,Trade Me
15729,2,880,2025-06-06 23:29:17,viewed,Direct
15730,4,1663,2024-09-22 10:43:08,rejected,Referral
15731,2,6941,2026-07-15 17:02:24,shortlisted,Trade Me
15732,2,5995,2025-03-10 05:27:53,submitted,Trade Me
15733,6,624,2025-05-02 20:13:10,rejected,Trade Me
15734,3,4105,2025-08-31 15:53:40,viewed,Trade Me
15735,13,4558,2024-10-23 22:25:59,viewed,Trade Me
15736,3,4973,2024-02-19 03:39:44,rejected,Trade Me
15737,6,4360,2025-03-19 21:07:35,viewed,Referral
15738,2,238,2025-10-20 07:01:18,submitted,Trade Me
15739,2,2900,2025-05-20 06:32:28,shortlisted,Trade Me
15740,2,298,2025-06-27 20:54:31,submitted,Trade Me
15741,3,2071,2023-12-15 06:37:45,viewed,Trade Me
15742,2,3116,2026-06-16 03:48:36,submitted,Trade Me
15743,2,3865,2024-11-02 11:38:39,rejected,Direct
15744,2,3536,2024-06-29 08:36:54,viewed,Trade Me
15745,2,4282,2025-10-01 00:51:51,rejected,Trade Me
15746,5,5056,2024-11-15 01:37:37,viewed,Trade Me
15747,2,4015,2026-03-23 19:01:21,rejected,Trade Me
